(highest, src_addr, src_port, dst_addr, dst_port): count
(DATA-TEXT-LINES, 23.23.222.251, 80, 192.168.2.3, 58163): 2
(TCP, 54.239.22.240, 443, 192.168.2.3, 38279): 3
(TCP, 192.168.2.3, 53331, 172.229.222.223, 443): 6
(TCP, 192.168.2.3, 53715, 54.243.174.202, 443): 10
(HTTP, 192.168.2.3, 50819, 52.7.181.179, 80): 1
(TCP, 31.13.71.1, 443, 192.168.2.3, 39173): 5
(SSL, 52.84.121.102, 443, 192.168.2.3, 37926): 34
(SSL, 172.229.222.223, 443, 192.168.2.3, 53332): 2
(DNS, 192.168.2.3, 9429, 192.168.2.1, 53): 1
(TCP, 72.21.211.126, 443, 192.168.2.3, 34383): 9
(TCP, 172.217.4.42, 443, 192.168.2.3, 36472): 2
(SSL, 192.168.2.3, 58304, 172.217.4.193, 443): 3
(TCP, 52.84.122.135, 80, 192.168.2.3, 36214): 72
(HTTP, 52.70.67.85, 80, 192.168.2.3, 39862): 1
(DNS, 192.168.2.3, 10347, 192.168.2.1, 53): 1
(TCP, 157.166.249.67, 80, 192.168.2.3, 53554): 6
(TCP, 192.168.2.3, 42727, 63.117.68.22, 443): 63
(SSL, 31.13.71.7, 443, 192.168.2.3, 60213): 2
(SSL, 192.168.2.3, 45185, 172.217.5.1, 443): 3
(TCP, 172.217.4.194, 443, 192.168.2.3, 46515): 30
(TCP, 192.168.2.3, 55645, 52.9.92.185, 80): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 53334): 1
(SSL, 192.168.2.3, 45968, 138.108.6.20, 443): 4
(TCP, 192.168.2.3, 35834, 64.20.243.242, 80): 3
(TCP, 172.217.4.46, 443, 192.168.2.3, 38228): 3
(SSL, 63.117.14.150, 443, 192.168.2.3, 41874): 8
(HTTP, 31.13.71.7, 80, 192.168.2.3, 36906): 2
(TCP, 157.52.75.7, 443, 192.168.2.3, 49616): 132
(TCP, 64.202.112.7, 80, 192.168.2.3, 56873): 4
(TCP, 192.168.2.3, 36312, 54.239.22.25, 443): 11
(TCP, 192.168.2.3, 45970, 138.108.6.20, 443): 27
(HTTP, 192.168.2.3, 33324, 68.67.176.46, 80): 4
(DNS, 192.168.2.3, 25346, 192.168.2.1, 53): 1
(MEDIA, 209.197.3.7, 80, 192.168.2.3, 40576): 1
(SSL, 216.58.219.202, 443, 192.168.2.3, 40500): 5
(DNS, 192.168.2.3, 54191, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 41145, 174.129.254.47, 80): 4
(SSL, 216.58.219.193, 443, 192.168.2.3, 47118): 16
(SSL, 192.168.2.3, 41886, 162.208.22.74, 443): 2
(HTTP, 192.168.2.3, 46499, 212.58.244.67, 80): 1
(TCP, 192.168.2.3, 45968, 138.108.6.20, 443): 27
(HTTP, 192.168.2.3, 50116, 23.107.60.242, 80): 1
(TCP, 63.117.14.212, 80, 192.168.2.3, 46711): 7
(TCP, 192.168.2.3, 38739, 31.13.71.1, 443): 5
(TCP, 192.168.2.3, 56873, 64.202.112.7, 80): 5
(SSL, 192.168.2.3, 48051, 74.125.138.156, 443): 9
(HTTP, 192.168.2.3, 53498, 54.208.141.19, 80): 2
(DNS, 192.168.2.1, 53, 192.168.2.3, 9622): 1
(SSL, 212.58.244.114, 443, 192.168.2.3, 60955): 6
(DNS, 192.168.2.1, 53, 192.168.2.3, 17352): 1
(TCP, 23.21.52.141, 80, 192.168.2.3, 33198): 5
(DNS, 192.168.2.3, 18930, 192.168.2.1, 53): 1
(HTTP, 23.23.99.254, 80, 192.168.2.3, 47652): 1
(SSL, 199.16.156.241, 443, 192.168.2.3, 36774): 6
(HTTP, 192.168.2.3, 35272, 52.70.39.146, 80): 2
(HTTP, 192.168.2.3, 35456, 74.217.63.59, 80): 1
(TCP, 193.149.47.98, 443, 192.168.2.3, 58285): 2
(TCP, 23.66.206.216, 443, 192.168.2.3, 41188): 6
(SSL, 192.168.2.3, 36312, 54.239.22.25, 443): 5
(TCP, 173.194.134.201, 443, 192.168.2.3, 50324): 8
(TCP, 52.38.49.76, 80, 192.168.2.3, 53843): 15
(DNS, 192.168.2.3, 45292, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 44612, 54.165.6.83, 80): 6
(HTTP, 192.168.2.3, 50781, 52.7.181.179, 80): 5
(IMAGE-GIF, 23.67.251.40, 80, 192.168.2.3, 36773): 1
(TCP, 192.168.2.3, 33972, 172.217.4.46, 443): 9
(DNS, 192.168.2.1, 53, 192.168.2.3, 25463): 1
(DNS, 192.168.2.3, 31470, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 8703): 1
(DNS, 192.168.2.3, 63361, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 33835, 63.117.14.208, 443): 70
(DNS, 192.168.2.3, 31029, 192.168.2.1, 53): 1
(SSL, 172.217.2.14, 443, 192.168.2.3, 44472): 6
(IMAGE-GIF, 54.243.236.98, 80, 192.168.2.3, 57240): 5
(TCP, 192.168.2.3, 57719, 199.16.156.75, 80): 4
(SSL, 157.52.75.7, 443, 192.168.2.3, 49614): 5
(TCP, 192.168.2.3, 42907, 54.239.22.240, 443): 7
(TCP, 31.13.71.7, 443, 192.168.2.3, 60214): 3
(SSL, 63.117.14.244, 443, 192.168.2.3, 34009): 67
(DNS, 192.168.2.3, 18698, 192.168.2.1, 53): 1
(SSL, 172.217.5.2, 443, 192.168.2.3, 52048): 15
(TCP, 192.168.2.3, 35415, 207.171.162.130, 443): 7
(HTTP, 192.168.2.3, 54048, 162.208.22.36, 80): 1
(DNS, 192.168.2.3, 2755, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 60835): 1
(TCP, 205.251.243.29, 443, 192.168.2.3, 34114): 8
(SSL, 192.168.2.3, 49390, 172.217.5.10, 443): 4
(TCP, 192.168.2.3, 57521, 23.44.117.39, 80): 5
(HTTP, 192.168.2.3, 57719, 199.16.156.75, 80): 1
(HTTP, 192.168.2.3, 50816, 52.7.181.179, 80): 1
(HTTP, 192.168.2.3, 45259, 54.239.22.5, 80): 1
(TCP, 192.168.2.3, 52691, 31.13.71.37, 443): 4
(TCP, 74.125.138.156, 443, 192.168.2.3, 48050): 3
(TCP, 192.168.2.3, 49606, 157.52.75.7, 443): 30
(DNS, 192.168.2.3, 24016, 192.168.2.1, 53): 1
(TCP, 63.117.14.21, 443, 192.168.2.3, 53985): 61
(TCP, 72.21.211.126, 443, 192.168.2.3, 39581): 11
(SSL, 172.217.5.10, 443, 192.168.2.3, 48334): 7
(SSL, 173.194.54.149, 443, 192.168.2.3, 40576): 7
(TCP, 52.84.130.179, 80, 192.168.2.3, 34526): 4
(TCP, 192.168.2.3, 38285, 54.239.22.240, 443): 5
(DNS, 192.168.2.3, 26622, 192.168.2.1, 53): 1
(TCP, 23.23.222.251, 80, 192.168.2.3, 58163): 4
(SSL, 192.168.2.3, 37939, 52.84.121.102, 443): 4
(TCP, 192.168.2.3, 44320, 52.4.240.219, 80): 5
(TCP, 192.168.2.3, 48524, 207.171.162.130, 443): 6
(TCP, 192.168.2.3, 60312, 216.58.219.225, 443): 10
(TCP, 172.217.5.10, 443, 192.168.2.3, 40237): 16
(TCP, 64.202.112.7, 80, 192.168.2.3, 57205): 4
(HTTP, 192.168.2.3, 57712, 52.73.182.32, 80): 2
(SSL, 192.168.2.3, 40072, 52.84.122.103, 443): 4
(TCP, 192.168.2.3, 60208, 31.13.71.7, 443): 22
(DNS, 192.168.2.3, 48520, 192.168.2.1, 53): 1
(SSL, 199.16.156.41, 443, 192.168.2.3, 44475): 4
(SSL, 31.13.71.1, 443, 192.168.2.3, 38739): 2
(DNS, 192.168.2.1, 53, 192.168.2.3, 41871): 1
(SSL, 54.239.22.240, 443, 192.168.2.3, 38285): 4
(MEDIA, 74.120.148.193, 80, 192.168.2.3, 45910): 1
(XML, 199.244.49.45, 80, 192.168.2.3, 35164): 1
(SSL, 172.229.222.233, 443, 192.168.2.3, 45101): 8
(TCP, 52.73.182.32, 80, 192.168.2.3, 57712): 4
(HTTP, 192.168.2.3, 47216, 52.84.125.136, 80): 2
(TCP, 192.168.2.3, 52333, 184.26.44.106, 80): 11
(TCP, 52.84.121.102, 443, 192.168.2.3, 37937): 40
(TCP, 172.217.4.205, 443, 192.168.2.3, 36759): 2
(TCP, 63.117.14.208, 443, 192.168.2.3, 33836): 402
(SSL, 54.239.22.240, 443, 192.168.2.3, 38279): 2
(XML, 52.73.86.239, 80, 192.168.2.3, 50821): 1
(SSL, 207.171.162.130, 443, 192.168.2.3, 34408): 4
(TCP, 54.239.17.7, 443, 192.168.2.3, 48662): 7
(TCP, 192.168.2.3, 42786, 109.239.110.104, 80): 5
(TCP, 192.168.2.3, 45744, 72.21.215.54, 80): 5
(IMAGE-GIF, 23.15.8.97, 80, 192.168.2.3, 38907): 2
(DNS, 192.168.2.1, 53, 192.168.2.3, 50269): 1
(TCP, 192.168.2.3, 33652, 63.117.14.154, 443): 16
(TCP, 46.137.112.33, 80, 192.168.2.3, 33360): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 46619): 1
(SSL, 192.168.2.3, 59569, 70.34.16.45, 443): 4
(SSL, 192.168.2.3, 59989, 172.229.242.230, 443): 3
(SSL, 207.171.162.253, 443, 192.168.2.3, 53051): 5
(TCP, 192.168.2.3, 38262, 216.58.219.202, 443): 7
(SSL, 216.58.219.225, 443, 192.168.2.3, 53529): 24
(HTTP, 54.239.22.5, 80, 192.168.2.3, 45259): 1
(TCP, 192.168.2.3, 36773, 199.16.156.241, 443): 8
(DNS, 192.168.2.1, 53, 192.168.2.3, 19853): 1
(TCP, 192.168.2.3, 46700, 63.117.14.52, 443): 13
(TCP, 192.168.2.3, 57792, 23.44.117.39, 80): 4
(TCP, 192.168.2.3, 50816, 52.7.181.179, 80): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 58840): 1
(SSL, 192.168.2.3, 37935, 52.84.121.102, 443): 5
(TCP, 192.168.2.3, 41550, 54.209.135.44, 80): 14
(DNS, 192.168.2.3, 44880, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 5540, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 38614, 23.44.117.39, 443): 16
(SSL, 172.217.4.193, 443, 192.168.2.3, 55868): 3
(SSL, 192.168.2.3, 52882, 63.117.14.183, 443): 5
(JSON, 52.9.92.185, 80, 192.168.2.3, 55646): 1
(DATA-TEXT-LINES, 64.20.243.242, 80, 192.168.2.3, 35834): 1
(SSL, 192.168.2.3, 36762, 172.217.4.205, 443): 8
(DNS, 192.168.2.3, 46301, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 22930): 1
(TCP, 192.168.2.3, 35403, 172.217.4.194, 80): 9
(TCP, 192.168.2.3, 41874, 63.117.14.150, 443): 9
(TCP, 192.168.2.3, 39915, 52.11.29.182, 80): 20
(IMAGE-GIF, 52.84.122.135, 80, 192.168.2.3, 36214): 1
(TCP, 72.21.215.54, 80, 192.168.2.3, 53804): 6
(DNS, 192.168.2.1, 53, 192.168.2.3, 2230): 1
(SSL, 157.52.75.7, 443, 192.168.2.3, 49619): 2
(TCP, 192.168.2.3, 35164, 199.244.49.45, 80): 7
(TCP, 192.168.2.3, 53567, 172.217.2.14, 443): 10
(SSL, 192.168.2.3, 46666, 63.117.14.14, 443): 7
(TCP, 192.168.2.3, 59115, 207.171.162.130, 443): 7
(HTTP, 192.168.2.3, 37081, 184.26.44.105, 80): 1
(DNS, 192.168.2.3, 35891, 192.168.2.1, 53): 1
(SSL, 172.217.4.193, 443, 192.168.2.3, 37144): 3
(SSL, 192.168.2.3, 41874, 63.117.14.150, 443): 6
(SSL, 192.168.2.3, 35493, 63.117.14.213, 443): 11
(DNS, 192.168.2.3, 22052, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 56019, 23.23.137.37, 80): 6
(TCP, 172.217.4.205, 443, 192.168.2.3, 36758): 2
(TCP, 192.168.2.3, 45145, 207.171.162.130, 443): 9
(SSL, 192.168.2.3, 37715, 205.251.243.54, 443): 5
(TCP, 63.117.14.244, 443, 192.168.2.3, 50012): 4
(IMAGE-GIF, 52.27.8.169, 80, 192.168.2.3, 33522): 1
(BOOTP, 0.0.0.0, 68, 255.255.255.255, 67): 77
(TCP, 192.168.2.3, 46666, 63.117.14.14, 443): 301
(MEDIA, 172.229.222.223, 80, 192.168.2.3, 43295): 1
(TCP, 54.213.124.140, 80, 192.168.2.3, 58194): 4
(SSL, 205.251.243.29, 443, 192.168.2.3, 34114): 7
(DNS, 192.168.2.1, 53, 192.168.2.3, 52514): 1
(TCP, 172.217.5.10, 443, 192.168.2.3, 40238): 4
(TCP, 192.168.2.3, 34114, 205.251.243.29, 443): 9
(TCP, 192.243.250.16, 80, 192.168.2.3, 48552): 4
(SSL, 52.84.121.102, 443, 192.168.2.3, 42857): 7
(DNS, 192.168.2.1, 53, 192.168.2.3, 52931): 1
(HTTP, 192.168.2.3, 48201, 184.26.44.97, 80): 1
(TCP, 192.168.2.3, 53482, 216.58.219.206, 443): 10
(TCP, 192.168.2.3, 57896, 63.117.14.154, 443): 15
(DATA-TEXT-LINES, 172.217.4.194, 80, 192.168.2.3, 35451): 2
(HTTP, 52.200.207.5, 80, 192.168.2.3, 41447): 1
(SSL, 172.217.4.46, 443, 192.168.2.3, 37931): 6
(DNS, 192.168.2.1, 53, 192.168.2.3, 63236): 1
(TCP, 52.84.121.102, 443, 192.168.2.3, 37938): 41
(HTTP, 192.168.2.3, 57188, 64.202.112.7, 80): 1
(SSL, 192.168.2.3, 39160, 31.13.71.1, 443): 189
(XML, 52.73.109.235, 80, 192.168.2.3, 50361): 1
(DNS, 192.168.2.3, 18026, 192.168.2.1, 53): 1
(HTTP, 172.217.4.194, 80, 192.168.2.3, 35412): 1
(TCP, 199.16.156.75, 80, 192.168.2.3, 57719): 4
(SSL, 207.171.162.253, 443, 192.168.2.3, 50801): 4
(TCP, 172.217.4.46, 443, 192.168.2.3, 54108): 1
(HTTP, 172.217.2.2, 80, 192.168.2.3, 56733): 1
(SSL, 192.168.2.3, 42293, 216.58.219.193, 443): 7
(DNS, 192.168.2.3, 10829, 192.168.2.1, 53): 1
(TCP, 184.73.173.77, 80, 192.168.2.3, 51390): 4
(HTTP, 192.168.2.3, 56805, 172.229.214.12, 80): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 32601): 1
(TCP, 192.168.2.3, 36760, 172.217.4.205, 443): 16
(TCP, 192.168.2.3, 36758, 172.217.4.205, 443): 4
(TCP, 192.168.2.3, 60725, 23.67.250.153, 80): 5
(TCP, 52.84.121.102, 443, 192.168.2.3, 52296): 4
(TCP, 172.229.242.230, 443, 192.168.2.3, 60141): 3
(SSL, 216.58.219.202, 443, 192.168.2.3, 38262): 5
(TCP, 192.168.2.3, 32815, 72.30.2.182, 80): 5
(DNS, 192.168.2.3, 3347, 192.168.2.1, 53): 1
(TCP, 52.11.29.182, 80, 192.168.2.3, 39915): 8
(TCP, 192.168.2.3, 54126, 63.117.68.54, 443): 26
(TCP, 192.168.2.3, 49628, 216.58.219.193, 443): 11
(DNS, 192.168.2.3, 44532, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 19030, 192.168.2.1, 53): 1
(MEDIA, 157.166.249.67, 80, 192.168.2.3, 53554): 2
(SSL, 192.168.2.3, 38743, 31.13.71.1, 443): 2
(TCP, 192.168.2.3, 44474, 199.16.156.41, 443): 8
(SSL, 192.168.2.3, 52622, 63.117.14.249, 443): 15
(SSL, 192.168.2.3, 39425, 52.72.190.220, 443): 4
(TCP, 192.168.2.3, 34792, 63.117.14.183, 443): 158
(TCP, 31.13.71.7, 443, 192.168.2.3, 60213): 3
(SSL, 31.13.71.7, 443, 192.168.2.3, 60208): 25
(SSL, 172.229.222.223, 443, 192.168.2.3, 53116): 7
(TCP, 192.168.2.3, 57046, 172.229.209.43, 80): 4
(HTTP, 192.168.2.3, 35158, 199.244.49.45, 80): 1
(TCP, 192.168.2.3, 56775, 172.229.214.12, 80): 369
(TCP, 162.208.22.76, 443, 192.168.2.3, 39793): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 48378): 1
(TCP, 192.229.163.25, 443, 192.168.2.3, 55530): 108
(SSL, 157.52.75.7, 443, 192.168.2.3, 49606): 8
(DATA, 192.168.2.3, 49833, 173.194.68.188, 5228): 20
(SSL, 54.239.22.240, 443, 192.168.2.3, 42907): 5
(SSL, 192.168.2.3, 59309, 52.84.125.15, 443): 4
(DNS, 192.168.2.3, 64070, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 40576, 209.197.3.7, 80): 47
(SSL, 192.168.2.3, 37910, 216.58.219.202, 443): 9
(SSL, 63.117.14.248, 443, 192.168.2.3, 43100): 4
(DNS, 192.168.2.3, 23200, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 49614, 157.52.75.7, 443): 21
(SSL, 192.168.2.3, 53594, 207.171.162.130, 443): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 11151): 1
(SSL, 31.13.71.36, 443, 192.168.2.3, 51457): 6
(TCP, 192.168.2.3, 49401, 54.243.174.202, 80): 5
(TCP, 157.52.75.7, 443, 192.168.2.3, 49606): 21
(DNS, 192.168.2.3, 53327, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 12435): 1
(TCP, 192.168.2.3, 53804, 72.21.215.54, 80): 7
(SSL, 157.52.75.7, 443, 192.168.2.3, 49647): 5
(SSL, 172.217.4.193, 443, 192.168.2.3, 36542): 3
(SSL, 63.117.68.16, 443, 192.168.2.3, 53572): 1
(TCP, 192.168.2.3, 38270, 167.114.174.35, 80): 6
(TCP, 77.66.54.155, 80, 192.168.2.3, 45242): 4
(TCP, 63.117.14.23, 443, 192.168.2.3, 34863): 8
(TCP, 192.168.2.3, 60137, 212.58.244.17, 80): 5
(DNS, 192.168.2.3, 44260, 192.168.2.1, 53): 1
(TCP, 172.217.4.194, 443, 192.168.2.3, 46294): 11
(SSL, 192.168.2.3, 60096, 207.171.162.130, 443): 4
(TCP, 23.21.108.3, 443, 192.168.2.3, 46223): 4
(SSL, 63.117.14.248, 443, 192.168.2.3, 43097): 45
(DNS, 192.168.2.3, 42804, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 62300): 1
(TCP, 63.117.68.16, 443, 192.168.2.3, 53551): 47
(SSL, 31.13.71.36, 443, 192.168.2.3, 51492): 8
(SSL, 192.168.2.3, 51909, 172.217.5.2, 443): 11
(HTTP, 192.168.2.3, 56829, 172.217.2.2, 80): 1
(SSL, 192.168.2.3, 48923, 63.117.14.218, 443): 22
(HTTP, 192.168.2.3, 49115, 72.21.215.54, 80): 1
(TCP, 23.67.251.17, 80, 192.168.2.3, 35217): 7
(TCP, 192.168.2.3, 42742, 207.171.162.130, 443): 8
(SSL, 192.168.2.3, 57618, 172.217.3.6, 443): 2
(DATA-TEXT-LINES, 54.243.174.202, 80, 192.168.2.3, 49401): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 58043): 1
(XML, 52.7.181.179, 80, 192.168.2.3, 50793): 4
(IMAGE-JFIF, 52.84.125.136, 80, 192.168.2.3, 59690): 2
(HTTP, 52.73.182.32, 80, 192.168.2.3, 57712): 1
(SSL, 207.171.162.130, 443, 192.168.2.3, 42326): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 47089): 1
(SSL, 192.168.2.3, 42326, 207.171.162.130, 443): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 15013): 1
(HTTP, 192.168.2.3, 50361, 52.73.109.235, 80): 1
(SSL, 192.229.163.25, 443, 192.168.2.3, 55530): 41
(DNS, 192.168.2.3, 36732, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 27431): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 45829): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 14826): 1
(SSL, 172.217.4.205, 443, 192.168.2.3, 36757): 2
(SSL, 192.168.2.3, 46715, 172.217.4.193, 443): 4
(TCP, 172.217.4.194, 80, 192.168.2.3, 35451): 4
(SSL, 52.84.122.81, 443, 192.168.2.3, 52206): 6
(MEDIA, 172.229.222.223, 80, 192.168.2.3, 43224): 2
(DNS, 192.168.2.1, 53, 192.168.2.3, 43421): 1
(SSL, 192.168.2.3, 49628, 216.58.219.193, 443): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 27579): 1
(SSL, 52.84.125.15, 443, 192.168.2.3, 59309): 6
(TCP, 172.217.2.2, 80, 192.168.2.3, 56829): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 60660): 1
(TCP, 172.217.4.193, 443, 192.168.2.3, 57422): 5
(DNS, 192.168.2.3, 34626, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 60985, 77.72.116.213, 80): 1
(TCP, 216.58.219.202, 443, 192.168.2.3, 57435): 6
(HTTP, 52.11.29.182, 80, 192.168.2.3, 39915): 38
(SSL, 23.66.206.216, 443, 192.168.2.3, 50722): 4
(TCP, 72.21.215.54, 80, 192.168.2.3, 37316): 3
(TCP, 192.168.2.3, 40280, 52.84.125.136, 80): 187
(TCP, 192.168.2.3, 53551, 63.117.68.16, 443): 30
(TCP, 192.168.2.3, 47322, 216.58.219.193, 443): 9
(TCP, 192.168.2.3, 53898, 63.117.14.86, 80): 5
(HTTP, 192.168.2.3, 54115, 162.208.22.35, 80): 1
(SSL, 192.168.2.3, 38262, 216.58.219.202, 443): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 10748): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 32218): 1
(DATA-TEXT-LINES, 184.26.44.97, 80, 192.168.2.3, 46103): 1
(HTTP, 192.168.2.3, 39111, 54.172.168.55, 80): 1
(TCP, 192.168.2.3, 36455, 52.200.91.211, 443): 8
(DNS, 192.168.2.1, 53, 192.168.2.3, 37522): 1
(TCP, 192.168.2.3, 38907, 23.15.8.97, 80): 9
(HTTP, 192.168.2.3, 47751, 52.22.33.111, 80): 6
(HTTP, 192.168.2.3, 44612, 54.165.6.83, 80): 1
(HTTP, 52.22.33.111, 80, 192.168.2.3, 47751): 4
(SSL, 192.168.2.3, 51024, 31.13.71.36, 443): 2
(TCP, 23.235.46.73, 80, 192.168.2.3, 58088): 45
(SSL, 172.217.5.2, 443, 192.168.2.3, 51909): 16
(TCP, 176.32.103.187, 443, 192.168.2.3, 40593): 5
(DNS, 192.168.2.3, 4934, 192.168.2.1, 53): 1
(TCP, 199.16.156.75, 80, 192.168.2.3, 57720): 3
(TCP, 192.168.2.3, 60334, 174.36.220.228, 80): 6
(DNS, 192.168.2.3, 34990, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 36757, 172.217.4.205, 443): 1
(HTTP, 92.242.140.21, 80, 192.168.2.3, 41691): 1
(TCP, 192.168.2.3, 53048, 216.58.219.202, 443): 7
(TCP, 192.168.2.3, 44397, 31.13.71.3, 443): 26
(SSL, 172.217.4.205, 443, 192.168.2.3, 36761): 5
(SSL, 192.168.2.3, 60203, 31.13.71.7, 443): 486
(HTTP, 192.168.2.3, 49840, 54.243.91.145, 80): 1
(DNS, 192.168.2.3, 62998, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 2783): 1
(DATA-TEXT-LINES, 64.202.112.7, 80, 192.168.2.3, 56877): 1
(DNS, 192.168.2.3, 31100, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 54840, 199.96.57.6, 443): 6
(TCP, 199.16.156.241, 443, 192.168.2.3, 36772): 25
(DNS, 192.168.2.1, 53, 192.168.2.3, 42804): 1
(TCP, 172.217.5.10, 443, 192.168.2.3, 34606): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 18013): 1
(IMAGE-GIF, 23.67.251.40, 80, 192.168.2.3, 36762): 6
(TCP, 172.217.4.193, 443, 192.168.2.3, 48679): 5
(DNS, 192.168.2.3, 60835, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 60386, 107.22.236.9, 80): 5
(TCP, 157.52.75.7, 443, 192.168.2.3, 49615): 25
(SSL, 192.168.2.3, 32925, 52.84.121.102, 443): 3
(TCP, 64.202.112.7, 80, 192.168.2.3, 56874): 3
(DNS, 192.168.2.3, 8538, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 21744): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 1752): 1
(SSL, 63.117.14.183, 443, 192.168.2.3, 52882): 5
(IMAGE-GIF, 199.16.156.75, 80, 192.168.2.3, 57719): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 16047): 1
(SSL, 31.13.71.7, 443, 192.168.2.3, 60245): 15
(TCP, 192.168.2.3, 48662, 54.239.17.7, 443): 10
(TCP, 192.168.2.3, 38675, 176.32.103.187, 80): 22
(SSL, 172.217.4.193, 443, 192.168.2.3, 46715): 248
(SSL, 192.168.2.3, 37550, 52.84.127.95, 443): 2
(TCP, 54.148.184.23, 80, 192.168.2.3, 36175): 5
(TCP, 192.168.2.3, 34863, 63.117.14.23, 443): 8
(DNS, 192.168.2.3, 17352, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 60492): 1
(HTTP, 192.168.2.3, 52333, 184.26.44.106, 80): 1
(HTTP, 192.168.2.3, 39110, 54.172.168.55, 80): 1
(HTTP, 52.73.245.246, 80, 192.168.2.3, 37627): 1
(TCP, 192.168.2.3, 41447, 52.200.207.5, 80): 15
(TCP, 72.21.215.54, 80, 192.168.2.3, 45989): 3
(TCP, 8.43.72.71, 80, 192.168.2.3, 39852): 3
(TCP, 31.13.71.1, 443, 192.168.2.3, 39164): 7
(TCP, 52.38.49.76, 80, 192.168.2.3, 53840): 15
(TCP, 192.168.2.3, 46103, 184.26.44.97, 80): 5
(SSL, 192.168.2.3, 47607, 98.139.225.43, 443): 2
(SSL, 162.208.22.76, 443, 192.168.2.3, 39795): 1
(SSL, 192.168.2.3, 46481, 172.217.4.46, 443): 1
(TCP, 192.168.2.3, 47652, 23.23.99.254, 80): 5
(TCP, 192.168.2.3, 36236, 52.84.122.135, 80): 4
(SSL, 204.154.110.227, 443, 192.168.2.3, 43936): 3
(TCP, 192.168.2.3, 52694, 63.117.14.218, 443): 5
(TCP, 23.67.251.40, 80, 192.168.2.3, 36762): 3
(TCP, 199.244.49.45, 80, 192.168.2.3, 35158): 5
(SSL, 63.117.68.54, 443, 192.168.2.3, 54126): 36
(TCP, 192.168.2.3, 50361, 52.73.109.235, 80): 6
(SSL, 192.168.2.3, 39431, 98.139.225.42, 443): 2
(TCP, 192.168.2.3, 49615, 157.52.75.7, 443): 17
(HTTP, 192.168.2.3, 43295, 172.229.222.223, 80): 1
(DNS, 192.168.2.3, 48378, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 37715, 205.251.243.54, 443): 10
(IMAGE-JFIF, 52.84.125.136, 80, 192.168.2.3, 36311): 5
(SSL, 192.168.2.3, 55530, 192.229.163.25, 443): 10
(TCP, 216.58.219.193, 80, 192.168.2.3, 57166): 2
(DNS, 192.168.2.3, 61497, 192.168.2.1, 53): 1
(TCP, 54.239.24.226, 443, 192.168.2.3, 43391): 5
(DATA-TEXT-LINES, 63.117.14.212, 80, 192.168.2.3, 46711): 2
(TCP, 192.168.2.3, 55595, 172.217.1.66, 443): 28
(SSL, 192.168.2.3, 42289, 172.217.4.46, 443): 1
(TCP, 192.168.2.3, 44327, 52.4.240.219, 80): 5
(TCP, 162.208.22.74, 443, 192.168.2.3, 41886): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 45292): 1
(SSL, 54.239.17.7, 443, 192.168.2.3, 42764): 66
