(highest, src_addr, src_port, dst_addr, dst_port): count
(DATA-TEXT-LINES, 184.26.44.97, 80, 192.168.2.3, 45214): 5
(TCP, 192.168.2.3, 35955, 216.58.219.225, 80): 5
(TCP, 184.26.44.97, 80, 192.168.2.3, 45251): 3
(SSL, 204.154.111.224, 443, 192.168.2.3, 52799): 5
(SSL, 172.217.2.13, 443, 192.168.2.3, 60949): 5
(HTTP, 192.168.2.3, 59453, 50.31.185.39, 80): 1
(DNS, 192.168.2.3, 31211, 192.168.2.1, 53): 1
(TCP, 172.217.2.10, 443, 192.168.2.3, 43410): 15
(MEDIA, 172.229.214.12, 80, 192.168.2.3, 56137): 4
(HTTP, 192.168.2.3, 50490, 184.26.44.104, 80): 2
(HTTP, 192.168.2.3, 39036, 23.15.8.64, 80): 1
(TCP, 192.168.2.3, 40936, 52.85.90.226, 80): 38
(TCP, 172.217.5.14, 443, 192.168.2.3, 36179): 7
(SSL, 172.217.3.1, 443, 192.168.2.3, 51492): 5
(SSL, 216.58.219.238, 443, 192.168.2.3, 60978): 8
(DNS, 192.168.2.3, 65375, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 52733, 63.117.68.16, 443): 11
(TCP, 172.217.4.33, 443, 192.168.2.3, 55113): 5
(IMAGE-GIF, 54.240.190.172, 80, 192.168.2.3, 56887): 1
(TCP, 216.58.219.238, 443, 192.168.2.3, 60978): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 53843): 1
(MP4, 184.26.44.97, 80, 192.168.2.3, 45250): 1
(DNS, 192.168.2.3, 55428, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 11679, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 33646, 64.202.112.13, 80): 1
(TCP, 216.58.219.206, 443, 192.168.2.3, 35412): 19
(TCP, 216.58.219.238, 443, 192.168.2.3, 55124): 15
(TCP, 172.229.214.12, 80, 192.168.2.3, 56135): 9
(DNS, 192.168.2.3, 46350, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 45047, 216.58.219.206, 443): 5
(DNS, 192.168.2.3, 9039, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 40162, 52.86.247.32, 80): 4
(MEDIA, 23.37.13.125, 80, 192.168.2.3, 38837): 1
(TCP, 192.168.2.3, 40693, 216.58.219.206, 443): 8
(TCP, 72.21.81.200, 80, 192.168.2.3, 45574): 2
(TCP, 52.85.90.226, 80, 192.168.2.3, 40936): 35
(MEDIA, 54.240.190.185, 80, 192.168.2.3, 41323): 1
(SSL, 192.168.2.3, 37842, 172.217.3.14, 443): 3
(HTTP, 192.168.2.3, 60353, 77.72.116.213, 80): 1
(SSL, 192.168.2.3, 54674, 54.239.25.200, 443): 3
(SSL, 192.168.2.3, 42751, 23.37.13.125, 443): 2
(TCP, 192.168.2.3, 41111, 52.84.121.108, 443): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 54903): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 35093): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 11159): 1
(TCP, 216.58.219.206, 443, 192.168.2.3, 45047): 5
(DNS, 192.168.2.3, 60882, 192.168.2.1, 53): 1
(TCP, 216.58.219.206, 443, 192.168.2.3, 55228): 9
(SSL, 192.168.2.3, 53087, 172.217.4.202, 443): 3
(SSL, 216.58.219.195, 443, 192.168.2.3, 48981): 8
(SSL, 192.168.2.3, 48484, 138.108.7.20, 443): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 5424): 1
(DNS, 192.168.2.3, 11785, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 11442): 1
(TCP, 192.168.2.3, 41471, 216.58.219.193, 443): 46
(TCP, 23.235.39.175, 80, 192.168.2.3, 32930): 45
(HTTP, 72.21.211.0, 80, 192.168.2.3, 35029): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 62237): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 14996): 1
(SSL, 192.168.2.3, 46605, 74.119.118.67, 443): 3
(SSL, 72.21.91.66, 443, 192.168.2.3, 44441): 48
(HTTP, 192.168.2.3, 41514, 54.240.190.134, 80): 1
(SSL, 192.168.2.3, 42218, 208.117.236.114, 443): 3
(SSL, 74.125.200.120, 443, 192.168.2.3, 43908): 5
(TCP, 192.168.2.3, 56641, 174.35.73.99, 80): 19
(SSL, 192.168.2.3, 58500, 207.171.162.130, 443): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 65224): 1
(SSL, 216.58.219.225, 443, 192.168.2.3, 46806): 248
(SSL, 192.168.2.3, 56815, 216.58.219.238, 443): 3
(IMAGE-JFIF, 172.229.233.57, 80, 192.168.2.3, 47371): 1
(TCP, 54.239.22.50, 443, 192.168.2.3, 40054): 6
(TCP, 31.13.71.7, 80, 192.168.2.3, 36111): 45
(DNS, 192.168.2.3, 1362, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 48076, 216.58.219.194, 443): 11
(TCP, 192.168.2.3, 48256, 104.20.40.8, 80): 106
(SSL, 192.168.2.3, 60978, 216.58.219.238, 443): 3
(DNS, 192.168.2.3, 11821, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 50527, 184.26.44.104, 80): 7
(TCP, 199.16.156.232, 443, 192.168.2.3, 56594): 2
(SSL, 192.168.2.3, 54184, 23.203.54.220, 443): 3
(SSL, 172.217.3.1, 443, 192.168.2.3, 51490): 5
(SSL, 216.58.219.206, 443, 192.168.2.3, 56745): 9
(DATA, 174.35.73.99, 80, 192.168.2.3, 56655): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 60882): 1
(TCP, 192.168.2.3, 51601, 216.58.219.206, 443): 5
(SSL, 192.168.2.3, 48185, 216.58.219.193, 443): 26
(DNS, 192.168.2.3, 2340, 192.168.2.1, 53): 1
(SSL, 52.84.121.108, 443, 192.168.2.3, 41102): 8
(MEDIA, 199.27.76.73, 80, 192.168.2.3, 59277): 2
(DNS, 192.168.2.3, 40181, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 45250, 184.26.44.97, 80): 89
(TCP, 216.58.219.225, 80, 192.168.2.3, 36866): 4
(SSL, 212.58.244.115, 443, 192.168.2.3, 53670): 7
(TCP, 192.168.2.3, 38274, 207.171.162.163, 80): 10
(SSL, 192.168.2.3, 52917, 204.154.111.224, 443): 4
(DATA-TEXT-LINES, 23.235.46.81, 80, 192.168.2.3, 53228): 1
(SSL, 176.32.103.187, 443, 192.168.2.3, 39780): 7
(TCP, 192.168.2.3, 50490, 184.26.44.104, 80): 19
(DNS, 192.168.2.1, 53, 192.168.2.3, 58851): 1
(DATA-TEXT-LINES, 23.235.39.175, 80, 192.168.2.3, 32930): 1
(DATA-TEXT-LINES, 23.235.46.175, 80, 192.168.2.3, 58071): 1
(SSL, 216.58.219.193, 443, 192.168.2.3, 48639): 1396
(JSON, 207.171.162.163, 80, 192.168.2.3, 49903): 1
(TCP, 216.58.219.206, 443, 192.168.2.3, 44704): 7
(TCP, 192.168.2.3, 56565, 104.16.107.236, 80): 27
(DNS, 192.168.2.1, 53, 192.168.2.3, 12645): 1
(HTTP, 192.168.2.3, 47056, 74.120.148.195, 80): 1
(SSL, 192.168.2.3, 40386, 207.171.162.130, 443): 4
(SSL, 192.168.2.3, 47620, 216.58.219.206, 443): 6
(TCP, 192.168.2.3, 58224, 54.239.28.191, 80): 10
(DNS, 192.168.2.3, 44249, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 42750, 23.37.13.125, 443): 6
(IMAGE-GIF, 172.217.3.2, 80, 192.168.2.3, 45381): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 44149): 1
(TCP, 192.168.2.3, 46748, 54.239.28.191, 443): 11
(MEDIA, 199.27.76.73, 80, 192.168.2.3, 59292): 1
(TCP, 192.168.2.3, 38009, 172.217.3.1, 80): 4
(SSL, 74.119.118.67, 443, 192.168.2.3, 46605): 4
(HTTP, 192.168.2.3, 56641, 174.35.73.99, 80): 2
(SSL, 192.168.2.3, 38115, 216.58.219.206, 443): 5
(TCP, 192.168.2.3, 41779, 172.217.4.46, 443): 41
(TCP, 192.168.2.3, 47369, 172.229.233.57, 80): 11
(DATA-TEXT-LINES, 54.243.146.37, 80, 192.168.2.3, 48997): 1
(TCP, 192.168.2.3, 40163, 52.86.247.32, 80): 4
(MEDIA, 172.229.214.12, 80, 192.168.2.3, 56153): 1
(TCP, 204.154.110.245, 443, 192.168.2.3, 38004): 5
(HTTP, 192.168.2.3, 56153, 172.229.214.12, 80): 1
(TCP, 192.168.2.3, 45251, 184.26.44.97, 80): 4
(TCP, 52.84.121.108, 443, 192.168.2.3, 47224): 6
(SSL, 216.58.219.206, 443, 192.168.2.3, 45911): 2
(TCP, 216.58.219.234, 443, 192.168.2.3, 49649): 5
(TCP, 192.168.2.3, 56594, 199.16.156.232, 443): 8
(TCP, 192.168.2.3, 55784, 216.58.219.206, 443): 8
(TCP, 192.168.2.3, 45475, 176.32.103.187, 443): 6
(HTTP, 173.192.220.64, 80, 192.168.2.3, 44537): 1
(TCP, 172.217.3.14, 443, 192.168.2.3, 34892): 57
(TCP, 172.229.228.12, 80, 192.168.2.3, 49076): 7
(TCP, 199.166.0.200, 80, 192.168.2.3, 50577): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 46057): 1
(TCP, 192.168.2.3, 60988, 54.236.84.167, 80): 6
(SSL, 216.58.219.193, 443, 192.168.2.3, 37379): 244
(SSL, 63.117.14.14, 443, 192.168.2.3, 45860): 1
(DATA-TEXT-LINES, 157.166.238.142, 80, 192.168.2.3, 57404): 1
(TCP, 216.58.219.206, 443, 192.168.2.3, 50275): 5
(SSL, 192.168.2.3, 57211, 72.21.214.13, 443): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 34457): 1
(SSL, 192.168.2.3, 42482, 216.58.219.206, 443): 3
(DNS, 192.168.2.3, 52637, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 58205, 157.166.248.229, 80): 4
(SSL, 192.168.2.3, 60949, 172.217.2.13, 443): 2
(TCP, 199.27.76.73, 80, 192.168.2.3, 59280): 101
(TCP, 192.168.2.3, 37379, 216.58.219.193, 443): 147
(TCP, 172.229.233.57, 80, 192.168.2.3, 47367): 7
(DATA-TEXT-LINES, 77.72.116.213, 80, 192.168.2.3, 60349): 1
(SSL, 216.58.219.194, 443, 192.168.2.3, 48150): 5
(TCP, 192.168.2.3, 50556, 31.13.71.36, 443): 10
(HTTP, 192.168.2.3, 58824, 52.84.125.76, 80): 6
(SSL, 192.168.2.3, 60322, 74.125.162.152, 443): 3
(TCP, 23.21.94.93, 80, 192.168.2.3, 40001): 5
(DATA-TEXT-LINES, 23.15.8.64, 80, 192.168.2.3, 39037): 1
(SSL, 216.58.219.206, 443, 192.168.2.3, 40693): 8
(SSL, 192.168.2.3, 56592, 199.16.156.232, 443): 7
(SSL, 192.168.2.3, 53520, 172.217.1.78, 443): 3
(DNS, 192.168.2.3, 46747, 192.168.2.1, 53): 1
(SSL, 216.58.219.206, 443, 192.168.2.3, 42482): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 33578): 1
(TCP, 157.166.248.229, 80, 192.168.2.3, 58227): 5
(TCP, 192.168.2.3, 56128, 172.229.214.12, 80): 745
(SSL, 216.58.219.234, 443, 192.168.2.3, 49649): 2
(SSL, 192.168.2.3, 52207, 216.58.219.193, 443): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 17545): 1
(SSL, 216.58.219.194, 443, 192.168.2.3, 48149): 5
(TCP, 192.168.2.3, 58650, 104.100.150.188, 443): 6
(TCP, 216.58.219.225, 80, 192.168.2.3, 37280): 5
(HTTP, 192.168.2.3, 59452, 50.31.185.39, 80): 1
(SSL, 216.58.219.230, 443, 192.168.2.3, 38756): 22
(TCP, 192.168.2.3, 56131, 172.229.214.12, 80): 10
(TCP, 192.168.2.3, 38837, 23.37.13.125, 80): 10
(SSL, 104.100.160.187, 443, 192.168.2.3, 35858): 2
(TCP, 204.154.111.224, 443, 192.168.2.3, 52799): 4
(SSL, 192.168.2.3, 39313, 54.239.21.217, 443): 5
(TCP, 192.168.2.3, 36431, 54.239.24.226, 443): 9
(SSL, 192.168.2.3, 35058, 172.217.3.14, 443): 22
(TCP, 184.26.44.97, 80, 192.168.2.3, 45326): 2
(TCP, 192.168.2.3, 33701, 64.202.112.13, 80): 3
(TCP, 192.168.2.3, 41275, 172.217.4.78, 443): 18
(TCP, 192.168.2.3, 47607, 216.58.219.238, 443): 7
(SSL, 192.168.2.3, 49325, 216.58.219.225, 443): 5
(DNS, 192.168.2.3, 63480, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 46970, 23.235.39.249, 80): 1
(TCP, 54.239.28.191, 80, 192.168.2.3, 58224): 8
(TCP, 192.168.2.3, 52385, 216.58.219.234, 443): 8
(SSL, 172.217.3.1, 443, 192.168.2.3, 51485): 5
(SSL, 176.32.103.187, 443, 192.168.2.3, 45475): 6
(TCP, 172.217.2.13, 443, 192.168.2.3, 60942): 4
(TCP, 199.27.76.68, 80, 192.168.2.3, 55484): 27
(TCP, 172.229.228.216, 80, 192.168.2.3, 55007): 65
(DNS, 192.168.2.3, 5424, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 46596, 192.168.2.1, 53): 1
(TCP, 216.58.219.206, 443, 192.168.2.3, 51601): 7
(TCP, 172.217.4.33, 443, 192.168.2.3, 55286): 5
(SSL, 172.217.3.1, 443, 192.168.2.3, 57687): 24
(DNS, 192.168.2.3, 40037, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 55496, 172.217.4.46, 80): 1
(TCP, 216.58.219.193, 443, 192.168.2.3, 51380): 4
(DNS, 192.168.2.3, 48438, 192.168.2.1, 53): 1
(TCP, 54.240.190.108, 80, 192.168.2.3, 46766): 226
(TCP, 192.168.2.3, 54199, 23.203.54.220, 443): 7
(TCP, 172.229.228.216, 80, 192.168.2.3, 58695): 22
(TCP, 50.31.185.39, 80, 192.168.2.3, 59453): 2
(TCP, 192.168.2.3, 41713, 216.58.219.225, 443): 223
(DNS, 192.168.2.1, 53, 192.168.2.3, 32527): 1
(SSL, 172.217.4.33, 443, 192.168.2.3, 41138): 8
(SSL, 192.168.2.3, 38756, 216.58.219.230, 443): 10
(DNS, 192.168.2.3, 44149, 192.168.2.1, 53): 1
(TCP, 216.58.219.225, 443, 192.168.2.3, 52059): 4
(TCP, 172.217.3.2, 80, 192.168.2.3, 45381): 3
(SSL, 216.58.219.198, 443, 192.168.2.3, 55374): 16
(HTTP, 192.168.2.3, 46884, 54.231.49.64, 80): 1
(TCP, 192.168.2.3, 57770, 216.58.219.234, 443): 29
(SSL, 192.168.2.3, 51486, 172.217.3.1, 443): 2
(SSL, 216.58.219.238, 443, 192.168.2.3, 33986): 22
(DNS, 192.168.2.1, 53, 192.168.2.3, 62099): 1
(SSL, 192.168.2.3, 57812, 216.58.219.238, 443): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 33575): 1
(DNS, 192.168.2.3, 58851, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 51119, 172.217.5.2, 443): 10
(TCP, 63.117.68.16, 443, 192.168.2.3, 52733): 2147
(SSL, 192.168.2.3, 45840, 63.117.14.14, 443): 33
(TCP, 104.100.160.187, 443, 192.168.2.3, 35861): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 58714): 1
(DNS, 192.168.2.3, 58915, 192.168.2.1, 53): 1
(SSL, 63.117.14.18, 443, 192.168.2.3, 39827): 24
(TCP, 204.154.111.224, 443, 192.168.2.3, 52917): 8
(SSL, 192.168.2.3, 48573, 172.229.236.200, 443): 3
(TCP, 172.217.4.33, 443, 192.168.2.3, 35886): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 64214): 1
(TCP, 172.217.3.1, 80, 192.168.2.3, 38008): 2
(TCP, 192.168.2.3, 53142, 172.217.5.14, 443): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 41155): 1
(SSL, 54.239.18.232, 443, 192.168.2.3, 54235): 4
(DNS, 192.168.2.3, 29932, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 25492): 1
(TCP, 192.168.2.3, 55605, 199.27.76.68, 80): 58
(TCP, 69.172.216.55, 443, 192.168.2.3, 53253): 22
(TCP, 192.168.2.3, 33689, 64.202.112.13, 80): 3
(URLENCODED-FORM, 192.168.2.3, 58227, 157.166.248.229, 80): 1
(DATA, 216.58.219.206, 443, 192.168.2.3, 45677): 1
(TCP, 192.168.2.3, 34289, 23.15.8.67, 80): 41
(IMAGE-JFIF, 172.229.228.216, 80, 192.168.2.3, 53859): 2
(DNS, 192.168.2.1, 53, 192.168.2.3, 3690): 1
(TCP, 192.168.2.3, 41712, 216.58.219.234, 443): 20
(TCP, 192.168.2.3, 52816, 216.58.219.234, 443): 13
(HTTP, 192.168.2.3, 42038, 184.26.44.97, 80): 1
(TCP, 74.125.162.152, 443, 192.168.2.3, 60323): 3
(DNS, 192.168.2.3, 56581, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 40181): 1
(_WS.MALFORMED, 172.217.2.14, 443, 192.168.2.3, 34085): 1
(XML, 184.26.44.104, 80, 192.168.2.3, 50173): 1
(DNS, 192.168.2.3, 18565, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 53989, 216.58.219.238, 443): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 64056): 1
(DATA, 104.16.23.190, 80, 192.168.2.3, 54458): 1
(TCP, 192.168.2.3, 47454, 66.235.153.36, 80): 7
(TCP, 192.168.2.3, 46298, 52.8.154.85, 80): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 29989): 1
(DNS, 192.168.2.3, 51206, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 42809, 207.171.162.130, 443): 9
(TCP, 192.168.2.3, 60569, 172.217.4.33, 443): 11
(DNS, 192.168.2.3, 41155, 192.168.2.1, 53): 1
(TCP, 172.217.4.78, 443, 192.168.2.3, 41275): 13
(SSL, 192.168.2.3, 54235, 54.236.84.167, 443): 3
(TCP, 63.88.100.154, 80, 192.168.2.3, 43301): 2
(TCP, 172.217.3.1, 443, 192.168.2.3, 51491): 12
(TCP, 192.168.2.3, 55057, 172.217.4.46, 443): 9
(TCP, 192.168.2.3, 48997, 54.243.146.37, 80): 5
(DNS, 192.168.2.3, 57899, 192.168.2.1, 53): 1
(TCP, 63.117.14.14, 443, 192.168.2.3, 45863): 805
(SSL, 192.168.2.3, 55374, 216.58.219.198, 443): 11
(DNS, 192.168.2.1, 53, 192.168.2.3, 29002): 1
(TCP, 192.168.2.3, 44405, 173.192.220.64, 80): 4
(DNS, 192.168.2.3, 1547, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 37557, 72.21.211.0, 80): 1
(DNS, 192.168.2.3, 12041, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 2218, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 11442, 192.168.2.1, 53): 1
(MEDIA, 23.37.13.125, 80, 192.168.2.3, 38836): 1
(MEDIA, 216.58.219.225, 80, 192.168.2.3, 37280): 2
(TCP, 192.168.2.3, 50575, 199.166.0.200, 80): 5
(TCP, 52.72.152.84, 443, 192.168.2.3, 41312): 121
(DNS, 192.168.2.3, 52079, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 37104, 172.229.228.216, 80): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 1547): 1
(TCP, 216.58.219.206, 443, 192.168.2.3, 41759): 11
(DNS, 192.168.2.3, 32391, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 39009, 192.168.2.1, 53): 1
(SSL, 172.217.4.33, 443, 192.168.2.3, 55000): 6
(HTTP, 192.168.2.3, 39037, 23.15.8.64, 80): 2
(TCP, 138.108.6.20, 80, 192.168.2.3, 57832): 4
(HTTP, 54.239.23.147, 80, 192.168.2.3, 59711): 1
(SSL, 70.34.16.45, 443, 192.168.2.3, 59364): 6
(TCP, 31.13.71.7, 80, 192.168.2.3, 36133): 2
(SSL, 204.154.110.245, 443, 192.168.2.3, 38004): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 44844): 1
(SSL, 54.239.25.192, 443, 192.168.2.3, 50227): 9
(SSL, 172.217.3.14, 443, 192.168.2.3, 37842): 7
(TCP, 54.239.24.226, 443, 192.168.2.3, 36431): 5
(TCP, 192.168.2.3, 55286, 172.217.4.33, 443): 9
(TCP, 72.21.214.13, 443, 192.168.2.3, 57211): 4
(HTTP, 72.21.211.0, 80, 192.168.2.3, 50129): 1
(HTTP, 192.168.2.3, 47367, 172.229.233.57, 80): 1
(TCP, 72.21.91.8, 80, 192.168.2.3, 49646): 65
(DNS, 192.168.2.1, 53, 192.168.2.3, 33980): 1
(TCP, 216.58.219.206, 443, 192.168.2.3, 41714): 3
(TCP, 192.168.2.3, 59453, 50.31.185.39, 80): 3
(SSL, 216.58.219.206, 443, 192.168.2.3, 55228): 20
(TCP, 65.202.58.88, 80, 192.168.2.3, 48206): 4
(TCP, 172.217.4.202, 443, 192.168.2.3, 53087): 5
(DNS, 192.168.2.3, 62038, 192.168.2.1, 53): 1
(SSL, 104.100.160.187, 443, 192.168.2.3, 35859): 2
(TCP, 176.32.103.187, 443, 192.168.2.3, 39782): 4
(SSL, 192.168.2.3, 51491, 172.217.3.1, 443): 10
(SSL, 172.217.4.33, 443, 192.168.2.3, 39161): 2
(DNS, 192.168.2.3, 52430, 192.168.2.1, 53): 1
(SSL, 172.217.5.3, 443, 192.168.2.3, 53237): 10
(DNS, 192.168.2.1, 53, 192.168.2.3, 16609): 1
(TCP, 172.229.233.57, 80, 192.168.2.3, 47570): 4
(SSL, 192.168.2.3, 35886, 172.217.4.33, 443): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 52841): 1
(TCP, 192.168.2.3, 60935, 216.58.219.193, 443): 6
(HTTP, 192.168.2.3, 58540, 54.239.26.167, 80): 1
(SSL, 216.58.219.193, 443, 192.168.2.3, 51380): 3
(TCP, 216.58.219.234, 443, 192.168.2.3, 41712): 16
(SSL, 192.168.2.3, 60943, 172.217.2.13, 443): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 39514): 1
(DNS, 192.168.2.3, 50280, 192.168.2.1, 53): 1
(TCP, 172.229.214.12, 80, 192.168.2.3, 56144): 6
(SSL, 192.168.2.3, 38004, 204.154.110.245, 443): 3
(HTTP, 192.168.2.3, 37477, 63.88.100.139, 80): 3
(TCP, 192.168.2.3, 35016, 52.33.219.196, 80): 5
(HTTP, 192.168.2.3, 50173, 184.26.44.104, 80): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 49706): 1
(SSL, 172.217.4.33, 443, 192.168.2.3, 55286): 10
(TCP, 192.168.2.3, 45429, 216.58.219.206, 443): 7
(SSL, 192.168.2.3, 44121, 172.217.5.14, 443): 2
(DNS, 192.168.2.3, 46057, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 38824, 23.37.13.125, 80): 43
(TCP, 192.168.2.3, 35730, 172.217.4.46, 443): 11
(TCP, 192.168.2.3, 58079, 63.117.14.218, 80): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 33988): 1
(TCP, 192.168.2.3, 36179, 172.217.5.14, 443): 14
(TCP, 172.217.4.46, 443, 192.168.2.3, 41779): 7
(DATA-TEXT-LINES, 52.84.125.76, 80, 192.168.2.3, 44591): 1
(MEDIA, 199.27.76.73, 80, 192.168.2.3, 59274): 1
(TCP, 216.58.219.193, 443, 192.168.2.3, 39300): 412
(TCP, 172.217.4.33, 443, 192.168.2.3, 33831): 5
(DNS, 192.168.2.3, 35093, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 62715): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 64644): 1
(TCP, 192.168.2.3, 48003, 172.217.4.33, 443): 12
(TCP, 172.217.5.2, 443, 192.168.2.3, 51119): 9
(TCP, 74.125.200.120, 443, 192.168.2.3, 43908): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 42640): 1
(IMAGE-GIF, 138.108.7.20, 80, 192.168.2.3, 50247): 1
(TCP, 23.37.13.125, 443, 192.168.2.3, 42750): 3
(SSL, 172.217.3.14, 443, 192.168.2.3, 34880): 10
(TCP, 192.168.2.3, 35724, 104.100.160.187, 443): 10
(_WS.MALFORMED, 172.229.214.12, 80, 192.168.2.3, 56131): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 65079): 1
(DNS, 192.168.2.3, 64405, 192.168.2.1, 53): 1
(JSON, 157.166.248.229, 80, 192.168.2.3, 58181): 1
(TCP, 216.58.219.193, 443, 192.168.2.3, 43549): 4
(DNS, 192.168.2.3, 36257, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 56884, 207.171.162.130, 443): 7
(HTTP, 192.168.2.3, 56131, 172.229.214.12, 80): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 42097): 1
(SSL, 192.168.2.3, 48639, 216.58.219.193, 443): 16
(DNS, 192.168.2.1, 53, 192.168.2.3, 18886): 1
(SSL, 192.168.2.3, 51218, 216.58.219.206, 443): 48
(DNS, 192.168.2.1, 53, 192.168.2.3, 18565): 1
(SSL, 204.154.111.224, 443, 192.168.2.3, 52918): 6
(HTTP, 192.168.2.3, 45304, 172.217.3.2, 80): 2
(DNS, 192.168.2.3, 5922, 192.168.2.1, 53): 1
(TCP, 172.217.5.14, 443, 192.168.2.3, 51629): 5
(SSL, 192.168.2.3, 48377, 138.108.7.20, 443): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 56665): 1
(TCP, 192.168.2.3, 39781, 176.32.103.187, 443): 7
(TCP, 216.58.219.193, 443, 192.168.2.3, 37873): 4
(DNS, 192.168.2.3, 16866, 192.168.2.1, 53): 1
(URLENCODED-FORM, 192.168.2.3, 58204, 157.166.248.229, 80): 1
(SSL, 192.168.2.3, 53995, 204.154.110.233, 443): 4
(TCP, 192.168.2.3, 41138, 172.217.4.33, 443): 11
(HTTP, 192.168.2.3, 40399, 128.118.155.211, 80): 1
(TCP, 192.168.2.3, 37873, 216.58.219.193, 443): 5
(TCP, 207.171.162.130, 443, 192.168.2.3, 57305): 4
(DNS, 192.168.2.3, 21277, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 47370, 172.229.233.57, 80): 2
(DNS, 192.168.2.3, 46539, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 40628, 72.21.214.13, 443): 4
(SSL, 54.239.22.50, 443, 192.168.2.3, 40055): 2
(SSL, 192.168.2.3, 35858, 104.100.160.187, 443): 3
(DNS, 192.168.2.3, 55868, 192.168.2.1, 53): 1
(DATA-TEXT-LINES, 96.6.113.35, 80, 192.168.2.3, 57602): 1
(TCP, 216.58.219.206, 443, 192.168.2.3, 49638): 4
(TCP, 192.168.2.3, 36081, 216.58.219.225, 443): 20
(TCP, 216.58.219.234, 443, 192.168.2.3, 57770): 26
(TCP, 54.240.190.172, 80, 192.168.2.3, 56887): 2
(TCP, 192.168.2.3, 34865, 172.217.4.38, 443): 80
(DNS, 192.168.2.1, 53, 192.168.2.3, 11785): 1
(TCP, 192.168.2.3, 41040, 92.242.140.21, 80): 6
(DNS, 192.168.2.1, 53, 192.168.2.3, 16871): 1
(SSL, 172.217.1.78, 443, 192.168.2.3, 60776): 6
(HTTP, 192.168.2.3, 55007, 172.229.228.216, 80): 2
(TCP, 192.168.2.3, 56153, 172.229.214.12, 80): 17
(TCP, 192.168.2.3, 52059, 216.58.219.225, 443): 13
(TCP, 192.168.2.3, 39037, 23.15.8.64, 80): 8
(DNS, 192.168.2.3, 14665, 192.168.2.1, 53): 1
