(highest, src_addr, src_port, dst_addr, dst_port): count
(HTTP, 192.168.2.3, 55230, 23.246.7.149, 80): 1
(TCP, 192.168.2.3, 34095, 65.202.184.48, 80): 6
(TCP, 192.168.2.3, 48692, 54.240.190.61, 80): 239
(DNS, 192.168.2.3, 47525, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 33756, 68.67.176.132, 443): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 6137): 1
(SSL, 216.58.219.206, 443, 192.168.2.3, 46272): 5
(TCP, 216.58.219.193, 443, 192.168.2.3, 52772): 4
(DNS, 192.168.2.3, 33067, 192.168.2.1, 53): 1
(TCP, 31.13.71.7, 443, 192.168.2.3, 59626): 5
(DNS, 192.168.2.3, 4891, 192.168.2.1, 53): 1
(TCP, 23.246.7.149, 80, 192.168.2.3, 55222): 32
(SSL, 192.168.2.3, 54630, 68.67.152.98, 443): 2
(TCP, 192.168.2.3, 49968, 54.225.154.139, 80): 4
(TCP, 68.67.176.132, 443, 192.168.2.3, 33725): 4
(DNS, 192.168.2.3, 12048, 192.168.2.1, 53): 1
(TCP, 216.58.219.202, 443, 192.168.2.3, 35955): 13
(TCP, 192.168.2.3, 52186, 216.58.219.206, 443): 156
(IMAGE-GIF, 23.76.235.161, 80, 192.168.2.3, 44531): 1
(DNS, 192.168.2.3, 27924, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 34200, 192.168.2.1, 53): 1
(TCP, 184.26.44.97, 80, 192.168.2.3, 37104): 14
(DNS, 192.168.2.1, 53, 192.168.2.3, 9002): 1
(TCP, 192.168.2.3, 49969, 54.225.154.139, 80): 4
(SSL, 216.58.219.205, 443, 192.168.2.3, 35674): 15
(SSL, 192.168.2.3, 56130, 172.217.5.14, 443): 4
(TCP, 192.168.2.3, 58170, 172.217.5.10, 443): 8
(TCP, 216.58.219.206, 443, 192.168.2.3, 51621): 42
(HTTP, 192.168.2.3, 39135, 23.37.13.125, 80): 1
(SSL, 216.58.219.226, 443, 192.168.2.3, 33064): 3
(HTTP, 192.168.2.3, 47638, 172.229.233.57, 80): 3
(TCP, 192.168.2.3, 55233, 23.246.7.149, 80): 1003
(DATA-TEXT-LINES, 63.88.100.161, 80, 192.168.2.3, 54845): 3
(IMAGE-GIF, 54.154.197.229, 80, 192.168.2.3, 39384): 1
(TCP, 184.26.44.97, 80, 192.168.2.3, 46283): 14
(DNS, 192.168.2.3, 1623, 192.168.2.1, 53): 1
(SSL, 172.217.5.14, 443, 192.168.2.3, 45702): 2
(HTTP, 72.21.215.54, 80, 192.168.2.3, 39619): 4
(MEDIA, 184.26.44.97, 80, 192.168.2.3, 34416): 1
(HTTP, 192.168.2.3, 39762, 64.202.112.8, 80): 1
(HTTP, 54.239.27.48, 80, 192.168.2.3, 44556): 1
(SSL, 23.21.214.118, 443, 192.168.2.3, 46195): 5
(HTTP, 192.168.2.3, 35691, 184.26.44.97, 80): 1
(TCP, 216.58.219.202, 443, 192.168.2.3, 36177): 4
(DNS, 192.168.2.3, 19488, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 54852, 172.217.2.14, 443): 8
(TCP, 63.117.68.16, 443, 192.168.2.3, 53078): 4
(HTTP, 192.168.2.3, 33517, 72.21.215.54, 80): 2
(TCP, 192.168.2.3, 42048, 104.64.50.50, 443): 9
(SSL, 172.217.5.10, 443, 192.168.2.3, 50786): 5
(SSL, 204.154.110.236, 443, 192.168.2.3, 39940): 3
(TCP, 192.168.2.3, 53229, 204.154.111.224, 443): 7
(SSL, 63.117.14.14, 443, 192.168.2.3, 46187): 63
(TCP, 172.217.2.14, 443, 192.168.2.3, 37231): 19
(SSL, 72.21.194.207, 443, 192.168.2.3, 57240): 4
(HTTP, 23.246.7.149, 80, 192.168.2.3, 55228): 2
(TCP, 184.26.44.97, 80, 192.168.2.3, 60090): 13
(TCP, 192.168.2.3, 52720, 23.67.250.122, 80): 69
(DNS, 192.168.2.3, 11822, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 43585, 23.37.29.165, 80): 4
(DNS, 192.168.2.3, 63793, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 48350, 192.168.2.1, 53): 1
(MEDIA, 23.67.250.122, 80, 192.168.2.3, 52705): 1
(HTTP, 192.168.2.3, 49907, 72.21.215.54, 80): 1
(TCP, 184.26.44.95, 80, 192.168.2.3, 38355): 5
(SSL, 54.239.25.192, 443, 192.168.2.3, 35876): 11
(DNS, 192.168.2.1, 53, 192.168.2.3, 26874): 1
(DNS, 192.168.2.3, 52163, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 44419, 172.217.5.14, 443): 33
(SSL, 192.168.2.3, 46186, 63.117.14.14, 443): 9
(DNS, 192.168.2.3, 19713, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 56460, 184.73.158.180, 80): 1
(HTTP, 192.168.2.3, 39384, 54.154.197.229, 80): 2
(TCP, 192.168.2.3, 57605, 23.235.46.73, 80): 51
(SSL, 192.168.2.3, 53093, 63.117.68.16, 443): 2
(SSL, 172.217.2.14, 443, 192.168.2.3, 42222): 13
(TCP, 192.168.2.3, 53501, 176.32.103.187, 80): 5
(SSL, 192.168.2.3, 53094, 63.117.68.16, 443): 8
(TCP, 192.168.2.3, 35146, 50.19.81.3, 443): 11
(TCP, 172.217.2.14, 443, 192.168.2.3, 35189): 4
(SSL, 192.168.2.3, 52667, 172.217.5.14, 443): 3
(TCP, 192.168.2.3, 36431, 54.239.23.139, 80): 27
(TCP, 192.168.2.3, 37798, 54.239.22.240, 443): 13
(HTTP, 192.168.2.3, 56448, 172.229.214.12, 80): 2
(PNG, 172.229.214.12, 80, 192.168.2.3, 56508): 1
(TCP, 192.168.2.3, 45879, 54.84.27.26, 443): 10
(HTTP, 192.168.2.3, 56516, 64.202.112.7, 80): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 26681): 1
(SSL, 192.168.2.3, 58336, 172.217.2.14, 443): 19
(TCP, 192.168.2.3, 42054, 104.64.50.50, 443): 34
(TCP, 192.168.2.3, 41330, 92.242.140.21, 80): 5
(DNS, 192.168.2.3, 62221, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 42057, 104.64.50.50, 443): 32
(DNS, 192.168.2.1, 53, 192.168.2.3, 20649): 1
(SSL, 192.168.2.3, 45429, 216.58.219.206, 443): 1
(TCP, 192.168.2.3, 56606, 172.217.2.6, 80): 4
(TCP, 23.76.218.7, 443, 192.168.2.3, 39791): 6
(DNS, 192.168.2.1, 53, 192.168.2.3, 2175): 1
(DNS, 192.168.2.3, 50187, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 37020, 172.217.2.14, 443): 2
(TCP, 172.229.214.12, 80, 192.168.2.3, 56502): 287
(HTTP, 199.27.76.175, 80, 192.168.2.3, 53655): 1
(TCP, 192.168.2.3, 42739, 50.16.192.144, 443): 10
(TCP, 216.58.219.206, 443, 192.168.2.3, 50229): 8
(DNS, 192.168.2.1, 53, 192.168.2.3, 33067): 1
(TCP, 192.168.2.3, 39762, 64.202.112.8, 80): 4
(TCP, 23.76.219.247, 443, 192.168.2.3, 59880): 4
(HTTP, 192.168.2.3, 47465, 63.251.88.51, 80): 1
(SSL, 192.168.2.3, 56767, 172.217.5.6, 443): 6
(TCP, 192.168.2.3, 55229, 23.246.7.149, 80): 31
(TCP, 192.168.2.3, 33064, 216.58.219.226, 443): 5
(SSL, 172.217.5.14, 443, 192.168.2.3, 52667): 8
(IMAGE-GIF, 172.217.1.66, 80, 192.168.2.3, 52000): 4
(DNS, 192.168.2.3, 4709, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 60809, 52.84.121.209, 443): 18
(DNS, 192.168.2.3, 58024, 192.168.2.1, 53): 1
(TCP, 74.125.21.188, 5228, 192.168.2.3, 46295): 17
(PNG, 23.76.235.161, 80, 192.168.2.3, 44530): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 27731): 1
(SSL, 68.67.152.98, 443, 192.168.2.3, 54630): 3
(SSL, 216.58.219.202, 443, 192.168.2.3, 50383): 7
(DNS, 192.168.2.1, 53, 192.168.2.3, 23531): 1
(TCP, 192.168.2.3, 39791, 23.76.218.7, 443): 11
(IMAGE-JFIF, 54.240.190.61, 80, 192.168.2.3, 60004): 3
(SSL, 192.168.2.3, 46187, 63.117.14.14, 443): 7
(HTTP, 184.73.173.77, 80, 192.168.2.3, 50906): 1
(HTTP, 192.168.2.3, 41579, 54.239.23.139, 80): 3
(TCP, 77.72.116.213, 80, 192.168.2.3, 60630): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 1489): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 42994): 1
(MEDIA, 192.168.2.3, 37277, 54.239.28.191, 80): 1
(HTTP, 192.168.2.3, 44546, 23.67.251.33, 80): 1
(SSL, 107.21.246.116, 443, 192.168.2.3, 59339): 5
(DNS, 192.168.2.3, 3299, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 14698, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 39245, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 61319): 1
(TCP, 184.26.44.97, 80, 192.168.2.3, 35691): 21
(TCP, 192.168.2.3, 53736, 72.247.10.49, 80): 11
(SSL, 172.217.5.14, 443, 192.168.2.3, 49027): 6
(DATA-TEXT-LINES, 64.202.112.7, 80, 192.168.2.3, 56518): 1
(SSL, 173.194.68.155, 443, 192.168.2.3, 44110): 4
(TCP, 192.168.2.3, 42345, 216.58.219.193, 443): 5
(DNS, 192.168.2.3, 19422, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 14638, 192.168.2.1, 53): 1
(TCP, 184.26.44.97, 80, 192.168.2.3, 56304): 77
(SSL, 52.84.121.209, 443, 192.168.2.3, 60809): 11
(TCP, 192.168.2.3, 57918, 199.16.156.11, 80): 4
(SSL, 54.239.17.7, 443, 192.168.2.3, 53502): 8
(HTTP, 52.2.146.27, 80, 192.168.2.3, 43342): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 44019): 1
(SSL, 216.58.219.205, 443, 192.168.2.3, 35676): 10
(HTTP, 192.168.2.3, 45049, 54.239.27.48, 80): 1
(DNS, 192.168.2.3, 62789, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 7120, 192.168.2.1, 53): 1
(TCP, 50.18.215.78, 443, 192.168.2.3, 57784): 26
(TCP, 54.239.23.139, 80, 192.168.2.3, 36431): 25
(DNS, 192.168.2.3, 13418, 192.168.2.1, 53): 1
(TCP, 50.19.81.3, 443, 192.168.2.3, 35146): 6
(SSL, 192.168.2.3, 36177, 216.58.219.202, 443): 3
(HTTP, 192.168.2.3, 50693, 184.26.44.97, 80): 1
(TCP, 192.168.2.3, 54428, 72.247.8.178, 80): 79
(TCP, 23.32.169.226, 80, 192.168.2.3, 55605): 25
(DNS, 192.168.2.1, 53, 192.168.2.3, 15359): 1
(SSL, 54.239.22.240, 443, 192.168.2.3, 37797): 4
(TCP, 192.168.2.3, 39150, 23.37.13.125, 80): 8
(TCP, 172.217.5.14, 443, 192.168.2.3, 49027): 4
(DNS, 192.168.2.3, 35465, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 56505, 172.229.214.12, 80): 184
(DNS, 192.168.2.3, 52184, 192.168.2.1, 53): 2
(DNS, 192.168.2.3, 35013, 192.168.2.1, 53): 1
(HTTP, 172.217.2.6, 80, 192.168.2.3, 56606): 1
(TCP, 212.58.246.212, 80, 192.168.2.3, 54891): 4
(TCP, 172.229.233.57, 80, 192.168.2.3, 47643): 3
(TCP, 192.168.2.3, 50786, 172.217.5.10, 443): 6
(TCP, 192.168.2.3, 55235, 23.246.7.149, 80): 345
(SSL, 172.217.5.14, 443, 192.168.2.3, 56130): 2
(TCP, 192.168.2.3, 36000, 23.76.230.150, 443): 7
(SSL, 192.168.2.3, 37176, 54.239.21.217, 443): 5
(HTTP, 192.168.2.3, 44512, 63.88.100.138, 80): 1
(TCP, 50.31.185.39, 80, 192.168.2.3, 59763): 2
(TCP, 192.168.2.3, 42056, 104.64.50.50, 443): 30
(TCP, 216.58.219.226, 443, 192.168.2.3, 33064): 3
(DNS, 192.168.2.3, 17413, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 51621, 216.58.219.206, 443): 41
(DNS, 192.168.2.3, 60054, 192.168.2.1, 53): 2
(TCP, 63.117.68.16, 443, 192.168.2.3, 53080): 4
(TCP, 184.26.44.97, 80, 192.168.2.3, 41236): 35
(TCP, 192.168.2.3, 47472, 72.21.215.54, 80): 5
(TCP, 192.168.2.3, 55707, 216.58.219.198, 443): 5
(HTTP, 192.168.2.3, 57124, 184.26.44.95, 80): 1
(TCP, 192.168.2.3, 49132, 216.58.219.202, 443): 7
(TCP, 104.64.50.50, 443, 192.168.2.3, 42051): 115
(HTTP, 192.168.2.3, 56503, 172.229.214.12, 80): 1
(HTTP, 192.168.2.3, 44521, 72.21.215.54, 80): 1
(HTTP, 192.168.2.3, 44520, 172.217.2.1, 80): 3
(TCP, 63.117.68.53, 80, 192.168.2.3, 43001): 4
(SSL, 192.168.2.3, 46980, 50.17.199.221, 443): 10
(DNS, 192.168.2.3, 2650, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 45597, 72.21.194.207, 443): 4
(TCP, 54.239.24.226, 443, 192.168.2.3, 35423): 5
(TCP, 192.168.2.3, 37104, 184.26.44.97, 80): 16
(DNS, 192.168.2.1, 53, 192.168.2.3, 39099): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 2657): 1
(DNS, 192.168.2.3, 32979, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 47351, 184.26.44.97, 80): 1
(MEDIA, 108.175.43.135, 80, 192.168.2.3, 38369): 1
(SSL, 23.76.230.150, 443, 192.168.2.3, 36001): 4
(SSL, 192.168.2.3, 45724, 72.21.203.106, 443): 3
(TCP, 192.168.2.3, 58491, 74.120.148.191, 80): 3
(SSL, 172.217.5.10, 443, 192.168.2.3, 53003): 5
(SSL, 192.168.2.3, 33064, 216.58.219.226, 443): 1
(MEDIA, 184.26.44.97, 80, 192.168.2.3, 50664): 1
(HTTP, 192.168.2.3, 57672, 239.255.255.250, 1900): 27
(TCP, 192.168.2.3, 57920, 199.16.156.11, 80): 4
(MEDIA, 23.246.7.149, 80, 192.168.2.3, 55233): 48
(SSL, 23.76.219.247, 443, 192.168.2.3, 59880): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 27761): 1
(SSL, 50.18.215.78, 443, 192.168.2.3, 57784): 17
(TCP, 107.20.225.87, 443, 192.168.2.3, 58186): 6
(MP4, 23.15.8.8, 80, 192.168.2.3, 48828): 1
(TCP, 184.26.44.97, 80, 192.168.2.3, 34416): 13
(DNS, 192.168.2.3, 13854, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 46082, 172.217.2.14, 443): 7
(TCP, 23.37.13.125, 80, 192.168.2.3, 39137): 3
(TCP, 92.242.140.21, 80, 192.168.2.3, 41330): 4
(TCP, 54.239.28.191, 443, 192.168.2.3, 47812): 6
(TCP, 216.58.219.202, 443, 192.168.2.3, 49132): 4
(TCP, 216.58.219.198, 443, 192.168.2.3, 55597): 9
(DNS, 192.168.2.3, 37799, 192.168.2.1, 53): 1
(DNS, 192.168.2.3, 13291, 192.168.2.1, 53): 1
(SSL, 104.64.50.50, 443, 192.168.2.3, 42055): 7
(TCP, 192.168.2.3, 47727, 54.235.140.195, 80): 7
(SSL, 192.168.2.3, 33758, 68.67.176.132, 443): 2
(DNS, 192.168.2.1, 53, 192.168.2.3, 50622): 1
(SSL, 192.168.2.3, 60486, 176.32.103.187, 443): 4
(HTTP, 192.168.2.3, 51089, 108.175.43.135, 80): 1
(HTTP, 192.168.2.3, 53736, 72.247.10.49, 80): 1
(TCP, 172.217.2.14, 443, 192.168.2.3, 38691): 12
(DATA, 172.217.2.14, 443, 192.168.2.3, 50926): 2
(TCP, 192.168.2.3, 47639, 172.229.233.57, 80): 16
(TCP, 192.168.2.3, 41250, 52.85.90.226, 80): 6
(HTTP, 23.246.7.149, 80, 192.168.2.3, 55235): 2
(TCP, 192.168.2.3, 43061, 23.37.13.125, 443): 7
(DATA-TEXT-LINES, 172.229.214.12, 80, 192.168.2.3, 56444): 2
(DNS, 192.168.2.3, 64948, 192.168.2.1, 53): 1
(_WS.MALFORMED, 216.58.219.205, 443, 192.168.2.3, 35675): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 27634): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 41690): 1
(DATA-TEXT-LINES, 23.76.235.161, 80, 192.168.2.3, 44531): 2
(HTTP, 192.168.2.3, 53901, 184.26.44.97, 80): 2
(DNS, 192.168.2.1, 53, 192.168.2.3, 17413): 1
(SSL, 192.168.2.3, 35649, 173.241.250.143, 443): 4
(DNS, 192.168.2.3, 2926, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 25120): 1
(SSL, 192.168.2.3, 51501, 216.58.219.206, 443): 12
(TCP, 216.58.219.206, 443, 192.168.2.3, 52186): 19
(DNS, 192.168.2.3, 20649, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 59895, 54.235.182.182, 80): 7
(TCP, 184.26.44.97, 80, 192.168.2.3, 50664): 14
(SSL, 216.58.219.206, 443, 192.168.2.3, 51501): 18
(URLENCODED-FORM, 192.168.2.3, 55418, 157.166.249.204, 80): 1
(HTTP, 192.168.2.3, 39760, 64.202.112.8, 80): 1
(TCP, 192.168.2.3, 48529, 199.16.156.105, 443): 9
(DNS, 192.168.2.1, 53, 192.168.2.3, 58024): 1
(HTTP, 54.240.190.153, 80, 192.168.2.3, 52282): 1
(TCP, 63.117.14.14, 443, 192.168.2.3, 46186): 1910
(IMAGE-JFIF, 172.229.233.57, 80, 192.168.2.3, 47873): 1
(SSL, 192.168.2.3, 53361, 54.225.221.119, 443): 61
(TCP, 157.166.239.38, 80, 192.168.2.3, 52032): 4
(HTTP, 23.235.46.73, 80, 192.168.2.3, 57605): 7
(JSON, 54.239.23.139, 80, 192.168.2.3, 59278): 1
(TCP, 192.168.2.3, 52470, 54.239.22.240, 80): 5
(SSL, 192.168.2.3, 58002, 50.17.199.221, 443): 7
(TCP, 54.239.23.139, 443, 192.168.2.3, 55186): 7
(MEDIA, 66.152.183.173, 80, 192.168.2.3, 53260): 1
(TCP, 52.73.245.246, 80, 192.168.2.3, 37144): 4
(TCP, 192.168.2.3, 50229, 216.58.219.206, 443): 5
(TCP, 192.168.2.3, 56683, 216.58.219.193, 80): 4
(TCP, 72.21.81.200, 80, 192.168.2.3, 45864): 220
(DNS, 192.168.2.3, 63468, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 56845, 172.217.5.6, 443): 6
(HTTP, 192.168.2.3, 56507, 172.229.214.12, 80): 1
(SSL, 192.168.2.3, 37801, 54.239.22.240, 443): 4
(TCP, 64.202.112.8, 80, 192.168.2.3, 39764): 5
(TCP, 23.76.235.161, 80, 192.168.2.3, 44531): 12
(TCP, 172.217.2.14, 443, 192.168.2.3, 44859): 3
(TCP, 192.168.2.3, 43584, 23.37.29.165, 80): 4
(DNS, 192.168.2.1, 53, 192.168.2.3, 34676): 1
(TCP, 192.168.2.3, 60732, 72.21.194.207, 443): 7
(TCP, 138.108.6.20, 80, 192.168.2.3, 58144): 4
(DNS, 192.168.2.3, 32895, 192.168.2.1, 53): 1
(HTTP, 192.168.2.3, 54428, 72.247.8.178, 80): 1
(TCP, 216.58.219.202, 443, 192.168.2.3, 49278): 13
(HTTP, 192.168.2.3, 52720, 23.67.250.122, 80): 5
(SSL, 192.168.2.3, 54629, 68.67.152.98, 443): 2
(TCP, 52.90.181.255, 443, 192.168.2.3, 41606): 6
(TCP, 192.168.2.3, 50891, 54.239.22.240, 80): 7
(TCP, 192.168.2.3, 38055, 54.239.26.251, 443): 7
(HTTP, 192.168.2.3, 52719, 23.67.250.122, 80): 2
(TCP, 172.229.214.12, 80, 192.168.2.3, 56507): 185
(IMAGE-GIF, 77.72.116.213, 80, 192.168.2.3, 60630): 1
(HTTP, 192.168.2.3, 47637, 172.229.233.57, 80): 2
(TCP, 192.168.2.3, 51626, 216.58.219.206, 443): 7
(DNS, 192.168.2.1, 53, 192.168.2.3, 50696): 1
(TCP, 192.168.2.3, 34256, 148.251.188.8, 80): 25
(TCP, 192.168.2.3, 60821, 52.84.121.209, 443): 84
(IMAGE-JFIF, 23.32.169.226, 80, 192.168.2.3, 55605): 1
(SSL, 172.217.4.74, 443, 192.168.2.3, 47364): 19
(TCP, 192.168.2.3, 55309, 54.239.25.192, 443): 8
(HTTP, 192.168.2.3, 48988, 63.88.100.144, 80): 2
(TCP, 192.168.2.3, 48988, 63.88.100.144, 80): 6
(HTTP, 192.168.2.3, 39464, 23.235.39.81, 80): 2
(TCP, 176.32.103.187, 80, 192.168.2.3, 46875): 20
(MEDIA, 23.246.7.149, 80, 192.168.2.3, 55227): 60
(TCP, 192.168.2.3, 57932, 173.194.204.154, 443): 9
(SSL, 192.168.2.3, 35146, 50.19.81.3, 443): 4
(SSL, 192.168.2.3, 41143, 72.21.203.106, 443): 4
(SSL, 192.168.2.3, 35683, 173.241.250.143, 443): 2
(TCP, 52.84.121.209, 443, 192.168.2.3, 60809): 14
(SSL, 72.21.194.207, 443, 192.168.2.3, 45597): 4
(HTTP, 192.168.2.3, 58144, 138.108.6.20, 80): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 62789): 1
(TCP, 192.168.2.3, 55228, 23.246.7.149, 80): 758
(SSL, 192.168.2.3, 47240, 52.84.121.209, 443): 3
(TCP, 192.168.2.3, 35676, 216.58.219.205, 443): 10
(TCP, 63.88.100.161, 80, 192.168.2.3, 54944): 2
(DNS, 192.168.2.1, 53, 192.168.2.3, 41462): 1
(TCP, 192.168.2.3, 38990, 63.117.14.27, 443): 209
(TCP, 192.168.2.3, 60090, 184.26.44.97, 80): 13
(DNS, 192.168.2.1, 53, 192.168.2.3, 42462): 1
(TCP, 192.168.2.3, 56774, 172.217.5.6, 443): 9
(HTTP, 192.168.2.3, 45330, 184.73.162.65, 80): 1
(TCP, 172.217.2.2, 443, 192.168.2.3, 56539): 13
(IMAGE-JFIF, 72.21.81.200, 80, 192.168.2.3, 45864): 1
(TCP, 199.16.156.105, 443, 192.168.2.3, 48529): 2
(HTTP, 92.242.140.21, 80, 192.168.2.3, 41329): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 5942): 1
(TCP, 192.168.2.3, 44512, 63.88.100.138, 80): 13
(TCP, 23.37.29.165, 443, 192.168.2.3, 60211): 4
(DNS, 192.168.2.3, 36994, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 58745, 52.84.121.209, 443): 3
(SSL, 72.21.194.207, 443, 192.168.2.3, 49347): 4
(TCP, 192.168.2.3, 51423, 172.217.5.2, 443): 10
(HTTP, 192.168.2.3, 40666, 54.240.190.9, 80): 1
(DNS, 192.168.2.3, 45227, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 57932, 173.194.204.154, 443): 2
(HTTP, 192.168.2.3, 34095, 65.202.184.48, 80): 1
(HTTP, 192.168.2.3, 44634, 184.26.44.105, 80): 1
(DNS, 192.168.2.3, 46047, 192.168.2.1, 53): 1
(SSL, 192.168.2.3, 59170, 23.32.164.46, 443): 2
(SSL, 23.37.29.165, 443, 192.168.2.3, 60211): 2
(DNS, 192.168.2.1, 53, 192.168.2.3, 51766): 1
(SSL, 172.217.2.14, 443, 192.168.2.3, 37021): 5
(DNS, 192.168.2.1, 53, 192.168.2.3, 61617): 1
(DNS, 192.168.2.3, 16594, 192.168.2.1, 53): 1
(TCP, 172.217.1.66, 80, 192.168.2.3, 52000): 57
(DNS, 192.168.2.1, 53, 192.168.2.3, 34200): 1
(SSL, 192.168.2.3, 35966, 172.217.5.1, 443): 3
(TCP, 54.240.190.153, 80, 192.168.2.3, 52282): 5
(TCP, 216.58.219.193, 443, 192.168.2.3, 42345): 4
(TCP, 192.168.2.3, 60004, 54.240.190.61, 80): 195
(HTTP, 192.168.2.3, 35660, 54.240.190.61, 80): 2
(SSL, 192.168.2.3, 50989, 54.239.17.7, 443): 3
(TCP, 64.202.112.7, 80, 192.168.2.3, 56518): 2
(DNS, 192.168.2.1, 53, 192.168.2.3, 5031): 1
(TCP, 199.27.76.68, 80, 192.168.2.3, 55755): 35
(TCP, 23.67.250.122, 80, 192.168.2.3, 52719): 19
(DNS, 192.168.2.1, 53, 192.168.2.3, 25144): 1
(TCP, 104.16.24.190, 80, 192.168.2.3, 38611): 9
(TCP, 192.168.2.3, 45597, 72.21.194.207, 443): 9
(DNS, 192.168.2.1, 53, 192.168.2.3, 64907): 1
(DNS, 192.168.2.3, 29883, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 58346, 172.217.2.14, 443): 21
(DNS, 192.168.2.1, 53, 192.168.2.3, 21005): 1
(TCP, 192.168.2.3, 53965, 54.239.26.167, 80): 4
(SSL, 204.154.110.236, 443, 192.168.2.3, 39960): 3
(DNS, 192.168.2.3, 10736, 192.168.2.1, 53): 1
(HTTP, 23.67.251.33, 80, 192.168.2.3, 44546): 1
(TCP, 72.21.194.207, 443, 192.168.2.3, 57240): 5
(TCP, 192.168.2.3, 51274, 184.26.44.95, 80): 7
(DNS, 192.168.2.3, 47687, 192.168.2.1, 53): 1
(TCP, 192.168.2.3, 39135, 23.37.13.125, 80): 9
(HTTP, 54.197.253.149, 80, 192.168.2.3, 41213): 3
(TCP, 107.20.225.87, 80, 192.168.2.3, 52080): 11
(SSL, 63.117.68.16, 443, 192.168.2.3, 53092): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 3299): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 63556): 1
(TCP, 23.67.250.122, 80, 192.168.2.3, 52722): 2
(TCP, 172.229.214.12, 80, 192.168.2.3, 56444): 32
(DNS, 192.168.2.1, 53, 192.168.2.3, 36090): 1
(TCP, 192.168.2.3, 57124, 184.26.44.95, 80): 6
(DNS, 192.168.2.3, 57535, 192.168.2.1, 53): 1
(IMAGE-JFIF, 172.229.233.57, 80, 192.168.2.3, 47638): 3
(DNS, 192.168.2.3, 42465, 192.168.2.1, 53): 1
(URLENCODED-FORM, 192.168.2.3, 52080, 107.20.225.87, 80): 1
(HTTP, 192.168.2.3, 39503, 63.88.100.155, 80): 2
(HTTP, 192.168.2.3, 50795, 184.26.44.104, 80): 3
(TCP, 54.239.17.7, 443, 192.168.2.3, 42341): 5
(HTTP, 192.168.2.3, 45869, 54.231.113.195, 80): 1
(SSL, 192.168.2.3, 58199, 107.20.225.87, 443): 5
(HTTP, 63.251.88.51, 80, 192.168.2.3, 47465): 1
(TCP, 192.168.2.3, 47712, 54.235.140.195, 80): 5
(TCP, 192.168.2.3, 59763, 50.31.185.39, 80): 3
(TCP, 192.168.2.3, 55222, 23.246.7.149, 80): 33
(DATA-TEXT-LINES, 64.202.112.7, 80, 192.168.2.3, 56515): 1
(DNS, 192.168.2.3, 3437, 192.168.2.1, 53): 1
(TCP, 172.217.2.14, 443, 192.168.2.3, 42222): 7
(DNS, 192.168.2.1, 53, 192.168.2.3, 10379): 1
(DNS, 192.168.2.3, 1785, 192.168.2.1, 53): 1
(DNS, 192.168.2.1, 53, 192.168.2.3, 18609): 1
(TCP, 107.20.160.245, 80, 192.168.2.3, 55873): 5
(TCP, 184.26.44.97, 80, 192.168.2.3, 47351): 21
(DNS, 192.168.2.1, 53, 192.168.2.3, 43020): 1
(SSL, 192.168.2.3, 60813, 52.84.121.209, 443): 3
(DNS, 192.168.2.1, 53, 192.168.2.3, 34609): 1
(SSL, 192.168.2.3, 51423, 172.217.5.2, 443): 11
